IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,8.50,,,1,,24.2,8.5 [1 – 24.2],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.30,,,0,,2.4,0.3 [0 – 2.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.5,0 [0 – 0.5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,5,0 [0 – 5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,91.30,,,67.2,,99.1,91.3 [67.2 – 99.1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,7.00,,,0.4,,29.6,7 [0.4 – 29.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.00,,,0,,4.1,0 [0 – 4.1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.5,0 [0 – 0.5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.4,0 [0 – 0.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,5.5,0 [0 – 5.5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,89.80,,,52.6,,99.8,89.8 [52.6 – 99.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,8.20,,,0,,43.2,8.2 [0 – 43.2],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.00,,,0,,5.6,0 [0 – 5.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.6,0 [0 – 0.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.6,0 [0 – 0.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,6,0 [0 – 6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,95.20,,,64.1,,100,95.2 [64.1 – 100],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,3.00,,,0,,29.7,3 [0 – 29.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.00,,,0,,5.1,0 [0 – 5.1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.5,0 [0 – 0.5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.6,0 [0 – 0.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.10,,,0,,1.9,0.1 [0 – 1.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,93.90,,,87.1,,97.9,93.9 [87.1 – 97.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,4.20,,,1.1,,9.9,4.2 [1.1 – 9.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,1.00,,,0,,5.2,1 [0 – 5.2],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.1,0 [0 – 0.1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0,0 [0 – 0],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.10,,,0,,1.9,0.1 [0 – 1.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,94.40,,,87.8,,98.3,94.4 [87.8 – 98.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,4.30,,,1.1,,10.2,4.3 [1.1 – 10.2],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.50,,,0,,3.6,0.5 [0 – 3.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0,0 [0 – 0],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0,0 [0 – 0],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.10,,,0,,2.1,0.1 [0 – 2.1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,86.70,,,61.4,,96.8,86.7 [61.4 – 96.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,1.40,,,0.1,,5.1,1.4 [0.1 – 5.1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,10.80,,,1.2,,36.8,10.8 [1.2 – 36.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.5,0 [0 – 0.5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0,0 [0 – 0],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.40,,,0,,12.8,0.4 [0 – 12.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,91.20,,,64.3,,99.2,91.2 [64.3 – 99.2],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.80,,,0,,12.8,0.8 [0 – 12.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,1.90,,,0,,16.7,1.9 [0 – 16.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.20,,,0,,10.7,0.2 [0 – 10.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.30,,,0,,9.7,0.3 [0 – 9.7],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.10,,,0,,14.8,0.1 [0 – 14.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,92.80,,,52.3,,100,92.8 [52.3 – 100],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.10,,,0,,16.2,0.1 [0 – 16.2],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.50,,,0,,26.3,0.5 [0 – 26.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,13,0 [0 – 13],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.10,,,0,,10.9,0.1 [0 – 10.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.10,,,0,,16,0.1 [0 – 16],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,92.70,,,52.5,,100,92.7 [52.5 – 100],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.10,,,0,,16.1,0.1 [0 – 16.1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.40,,,0,,25.3,0.4 [0 – 25.3],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,13.9,0 [0 – 13.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.10,,,0,,11.6,0.1 [0 – 11.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,4.8,0 [0 – 4.8],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,93.30,,,71.9,,99.6,93.3 [71.9 – 99.6],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,2.10,,,0,,16.1,2.1 [0 – 16.1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,2.10,,,0,,18.9,2.1 [0 – 18.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.5,0 [0 – 0.5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.5,0 [0 – 0.5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,5.5,0 [0 – 5.5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,95.10,,,73.4,,99.9,95.1 [73.4 – 99.9],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,2.00,,,0,,17.1,2 [0 – 17.1],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.50,,,0,,14,0.5 [0 – 14],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.4,0 [0 – 0.4],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.5,0 [0 – 0.5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,7.5,0 [0 – 7.5],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,85.10,,,38.4,,99,85.1 [38.4 – 99],,,EN,2022-07-28
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.50,,,0,,13,0.5 [0 – 13],,,EN,2022-07-28
